Residual 	 Iterations
1.1125570773156932e-07 	 219
1.173050829755277e-07 	 364
9.115533738573185e-08 	 490
9.105190301279686e-08 	 102
1.0446358928048103e-07 	 387
1.0081146616779786e-07 	 424
1.0338315756730075e-07 	 489
9.825592338569123e-08 	 494
1.005977158743982e-07 	 384
9.735224950581965e-08 	 498
1.0400060136329802e-07 	 498
1.1693321196309137e-07 	 446
1.1115046284862113e-07 	 295
1.0735554320593877e-07 	 145
9.463656958966629e-08 	 196
1.028369072018672e-07 	 293
9.657874170656445e-08 	 154
9.134291570626264e-08 	 472
1.0763630925564769e-07 	 482
9.558327370589453e-08 	 234
0.009641390640501195 	 444
3.284341089235803e-07 	 421
3.333517074047031e-07 	 461
4.343949409747846e-07 	 485
2.4820297663280355e-07 	 118
2.437384882728309e-07 	 361
1.807713981801409e-07 	 91
1.878032346933898e-07 	 301
1.41584708051328e-07 	 144
1.4147470069909627e-07 	 116
9.61960548365891e-08 	 482
2.430449323167232e-07 	 479
1.1431830513010316e-07 	 437
1.0160599685786943e-07 	 274
9.862581222925101e-08 	 224
1.0759440996677883e-07 	 335
9.77198481838614e-08 	 331
9.547157287269294e-08 	 295
1.08077228029753e-07 	 308
8.568047039236056e-08 	 418
8.647315416992541e-08 	 448
8.677843102278016e-08 	 298
8.497816080267332e-08 	 143
8.403000776353591e-08 	 479
8.777127627913957e-08 	 92
8.847228149125719e-08 	 173
9.828958260638043e-08 	 440
9.172410727236753e-08 	 181
9.800034732862211e-08 	 430
1.1404370913292098e-07 	 317
9.821972794882968e-08 	 260
9.971665366439966e-08 	 357
1.0076082576378345e-07 	 485
9.7266384345424e-08 	 415
9.430456579836057e-08 	 202
9.917921862544807e-08 	 485
1.0954523464378581e-07 	 223
9.291178136808368e-08 	 474
1.0389314583754595e-07 	 237
1.0570590718981245e-07 	 205
1.0275431309888922e-07 	 375
1.0518824470893586e-07 	 386
9.980513560272646e-08 	 130
9.845037382261222e-08 	 475
1.1145064810636893e-07 	 132
9.503925691596643e-08 	 175
1.1120395232544966e-07 	 178
1.0317750167209351e-07 	 417
1.0650771729112002e-07 	 387
1.1866736526083957e-07 	 493
1.1376603197130346e-07 	 230
1.0973237089243771e-07 	 456
1.1235557586913057e-07 	 375
1.1298621022232415e-07 	 412
9.68552070847274e-08 	 357
1.2417221267010622e-07 	 458
9.366119333344879e-08 	 161
9.327453917990774e-08 	 239
9.745968904209245e-08 	 299
9.652322176496426e-08 	 413
8.840140951902866e-08 	 497
8.329212740277806e-08 	 323
9.573290096312261e-08 	 439
8.942303243761635e-08 	 251
9.101232659137072e-08 	 414
9.421803315747476e-08 	 213
9.757828067303094e-08 	 265
8.894270806010184e-08 	 392
8.849612388493959e-08 	 401
1.0079147760760511e-07 	 405
9.115304348439914e-08 	 120
1.0040218251947349e-07 	 230
1.1304899485886217e-07 	 326
1.0532043819724881e-07 	 436
1.038077737481961e-07 	 342
9.743483243501574e-08 	 304
1.094505345955642e-07 	 286
9.871903860344271e-08 	 216
1.2483469826719547e-05 	 335
1.434025806876131e-06 	 474
1.0621195366657536e-07 	 445
1.083598423856904e-07 	 238
1.0920202531067948e-07 	 308
1.0722269424769768e-07 	 237
1.586121417559932e-07 	 393
1.537219003723324e-07 	 415
1.3425306647081715e-07 	 279
1.394752858317436e-07 	 419
9.714889119248155e-08 	 140
9.591262441648838e-08 	 146
1.1789123573500208e-07 	 328
1.1578918417178061e-07 	 433
9.351899440342723e-08 	 86
1.0917943817983607e-07 	 416
1.0114781156010775e-07 	 424
9.831411376536075e-08 	 268
1.1662748825530527e-07 	 276
1.0000912683727469e-07 	 289
1.1300962360280733e-07 	 117
1.3068868381951962e-07 	 420
1.2622356199999265e-07 	 416
1.3205247337689318e-07 	 486
1.1633463291585239e-07 	 475
0.0012721323273040014 	 60
1.3928586133933283e-07 	 333
1.383199150581275e-07 	 310
1.2364363279578603e-07 	 479
1.4077701177840724e-07 	 230
1.0063826591041838e-07 	 397
1.1114339707687943e-07 	 415
1.1124594829170217e-07 	 261
1.1545167966892661e-07 	 341
1.105574417318942e-07 	 238
1.0291138910664475e-07 	 160
1.1058636247338493e-07 	 134
1.0882876529434515e-07 	 274
1.1955108034311863e-07 	 363
1.1190744690468005e-07 	 403
1.1069652348045513e-07 	 374
1.1934156440048696e-07 	 137
1.1672339719907637e-07 	 483
1.1955614691900858e-07 	 247
1.1930684921141522e-07 	 363
1.1529869140110083e-07 	 461
1.092202422386344e-07 	 273
1.0522153793350754e-07 	 273
1.1161857707393505e-07 	 479
1.382436898575809e-07 	 359
1.96008377133262e-07 	 302
1.973644698768933e-07 	 161
1.753593278015383e-07 	 141
1.8669801016899396e-07 	 177
1.2858524575793419e-07 	 498
1.3063221701430522e-07 	 311
1.005868259376559e-07 	 463
1.0222933071855547e-07 	 494
9.79455981551828e-08 	 343
1.0847831887308513e-07 	 408
9.513198727224626e-08 	 492
9.453660360227506e-08 	 495
9.66801126588103e-08 	 412
9.260312618162436e-08 	 233
9.788792008588975e-08 	 465
9.778785601218515e-08 	 151
1.070920144952631e-07 	 444
1.083963882348823e-07 	 476
8.757165673101652e-08 	 107
9.059279698199605e-08 	 100
8.63801305344345e-08 	 100
9.110394359322639e-08 	 94
1.1090649995332621e-07 	 419
1.0999797258102627e-07 	 383
8.994311665603e-08 	 301
1.000242631898747e-07 	 464
8.627572177443198e-08 	 100
8.9349929982648e-08 	 425
1.1004008834109943e-07 	 451
1.1028377302383652e-07 	 285
1.0843791327549544e-07 	 400
1.2142481012962337e-07 	 197
1.2280355264895372e-07 	 492
1.0850874996631332e-07 	 420
1.1055474289623221e-07 	 440
1.0667964048218647e-07 	 337
1.075501799480031e-07 	 95
1.0029382955263016e-07 	 86
1.1615265487121903e-07 	 382
9.934657520402851e-08 	 78
1.1758507944934619e-07 	 490
1.1907865138856007e-07 	 427
9.449829006420314e-08 	 263
1.1001962093472841e-07 	 362
9.971426249566014e-08 	 188
9.19367616867713e-08 	 151
1.0240253117957454e-07 	 85
9.075214629591929e-08 	 462
1.1944672449865682e-07 	 424
1.0975409780989031e-07 	 324
1.096429062593528e-07 	 129
1.1301520763957894e-07 	 436
1.1349548292272562e-07 	 166
1.1942321716555539e-07 	 269
1.0977244530462972e-07 	 281
1.1225902174452813e-07 	 281
1.2009455540229495e-07 	 268
1.2204099261965852e-07 	 460
1.2833374148375354e-07 	 365
1.377493382829361e-07 	 434
1.000993674064219e-07 	 457
1.2232863639730058e-07 	 207
1.0928445594044214e-07 	 185
1.129694975430549e-07 	 450
9.217896989847405e-08 	 190
8.954714203193333e-08 	 382
9.590713277281343e-08 	 337
9.623689166074873e-08 	 463
1.0364598434494338e-07 	 356
1.140362758250972e-07 	 438
9.454250920398788e-08 	 458
1.0406706454209892e-07 	 407
8.766042595231967e-08 	 442
9.904933700437652e-08 	 437
9.023968407718562e-08 	 254
8.69650580071567e-08 	 128
1.0938337738045e-07 	 123
9.962654119997756e-08 	 500
9.84355650847028e-08 	 156
9.856685192557643e-08 	 302
1.055546191097379e-07 	 307
9.802922796104357e-08 	 180
1.0006892259729198e-07 	 227
1.0990425957091489e-07 	 381
1.2549065367393462e-07 	 369
1.0617373278273731e-07 	 476
1.1331110158905485e-07 	 253
9.924444621640912e-08 	 418
1.0698123352876776e-07 	 498
1.1309737846733294e-07 	 408
9.27608200516903e-08 	 487
1.076457687453843e-07 	 440
1.1266859830903661e-07 	 483
9.787658488702245e-08 	 419
9.691280743375569e-08 	 216
9.791645399796398e-08 	 456
1.0032415250443985e-07 	 472
1.0431400685917252e-07 	 320
1.0841426580152392e-07 	 407
9.435125786429298e-08 	 250
9.930199599930788e-08 	 452
8.673351739899088e-08 	 327
9.946873009280081e-08 	 318
8.815513282892395e-08 	 341
9.56705758464151e-08 	 451
9.561124423503107e-08 	 425
1.0421278216790731e-07 	 456
1.0192551749801066e-07 	 498
9.626343920736301e-08 	 450
1.0197219923850903e-07 	 378
1.1094252191894798e-07 	 365
9.553563910419655e-05 	 422
1.292208218714812e-07 	 457
1.148513466285209e-07 	 468
1.3100181611780864e-07 	 489
1.1777571319575943e-07 	 229
9.745500906605523e-08 	 410
1.0734838405939618e-07 	 218
2.778885355848943e-07 	 498
2.9008016961314485e-07 	 456
1.1736958728651737e-07 	 395
1.0221803565603827e-07 	 416
1.0460915344357552e-07 	 301
1.4400649897988245e-07 	 488
1.1316834072578725e-07 	 152
1.0608426268922169e-07 	 385
1.0414228093247555e-07 	 348
1.1950322091634109e-07 	 498
1.4807728999075543e-07 	 304
1.542643357362356e-07 	 393
1.820124558401255e-07 	 467
1.6675836025208696e-07 	 484
1.1017727033781947e-07 	 463
1.1857818362642076e-07 	 495
9.761405629117724e-08 	 276
9.62079138506399e-08 	 384
1.1700138108903645e-07 	 484
1.0971634494379542e-07 	 471
1.0678508484967401e-07 	 125
1.0440955852637862e-07 	 205
9.916894013489695e-08 	 71
1.0551141393898036e-07 	 158
1.0043660964532678e-07 	 295
9.758904215272162e-08 	 188
8.781445534778587e-08 	 114
9.627575065738464e-08 	 404
1.0240388180926724e-07 	 439
1.0546661338664018e-07 	 259
9.037076707580336e-08 	 387
9.228378390121996e-08 	 491
8.444400531126655e-08 	 90
9.127670838732827e-08 	 483
1.1079760329929589e-07 	 255
9.619671888973133e-08 	 283
8.888808758960459e-08 	 460
1.065254208155202e-07 	 447
1.0446484038016715e-07 	 441
9.707865040124127e-08 	 272
1.3905034502623504e-07 	 431
1.377066621074306e-07 	 392
2.1621626196302903e-07 	 474
2.188285727244909e-07 	 374
1.0294865914360931e-07 	 442
1.0374184411011143e-07 	 344
1.0454675453354894e-07 	 320
9.745145191911021e-08 	 205
1.0807658218947929e-07 	 453
9.684910072563275e-08 	 357
1.1273826625641287e-07 	 489
1.0376211924392826e-07 	 297
1.0709388277200832e-07 	 419
1.0599061311695038e-07 	 428
1.174199573201454e-07 	 489
9.944488112902748e-08 	 350
9.953141837672005e-08 	 429
1.0044766878838812e-07 	 435
9.131531947442888e-08 	 392
9.771591166685666e-08 	 322
1.0594220289671842e-07 	 398
9.000860333411838e-08 	 309
9.089555482610123e-08 	 452
1.0852434366372187e-07 	 346
8.767082856229367e-08 	 192
8.75798174056746e-08 	 203
1.1974135734026e-07 	 460
8.862158490769868e-08 	 168
1.1267451821409597e-07 	 474
1.0825489566135932e-07 	 479
1.009841097044315e-07 	 460
1.2203683328741167e-07 	 445
1.1802883990015898e-07 	 500
9.980926752520767e-08 	 417
1.1295266282664187e-07 	 413
1.3622768240382524e-07 	 419
8.609879764474446e-08 	 430
1.1025646005999849e-07 	 475
1.1000940210170038e-07 	 473
1.1317532974981683e-07 	 499
1.0342928242489518e-07 	 442
1.2454384008570595e-07 	 429
1.3820693007101304e-07 	 442
1.6786756141440862e-07 	 489
1.1680354346631161e-07 	 329
1.2764271374125295e-07 	 295
1.2938235257399732e-07 	 466
1.1822827201481099e-07 	 247
2.2090601401244993e-07 	 403
2.030205898456902e-07 	 382
2.9123435217872724e-07 	 479
7.668152863705374e-06 	 496
1.0898424976083036e-07 	 455
1.0810077026514926e-07 	 495
9.529510011781075e-08 	 361
1.0597541044005009e-07 	 465
1.0558629770366127e-07 	 410
1.0637480747405105e-07 	 437
9.52038405486572e-08 	 337
9.719753662435412e-08 	 377
9.466303033631216e-08 	 366
9.97488562003562e-08 	 255
9.220461473747708e-08 	 451
8.825297520302417e-08 	 395
9.341649751453229e-08 	 282
9.340998077922044e-08 	 259
9.050436300174898e-08 	 486
9.561492943760581e-08 	 429
9.919623096940295e-08 	 296
1.0142007022257204e-07 	 498
9.682247749687253e-08 	 452
1.0177359615474875e-07 	 478
9.462825121355415e-08 	 438
8.693567790932512e-08 	 343
1.0658881971711143e-07 	 218
9.433834197831833e-08 	 168
1.0249218840408678e-07 	 335
9.970292202977714e-08 	 455
1.0094960994472393e-07 	 117
9.571019382145425e-08 	 103
1.0123377654098275e-07 	 460
1.0321410613341275e-07 	 431
1.1162201835301758e-07 	 308
1.0385311574511858e-07 	 371
1.0124856688729578e-07 	 294
1.1713160236830151e-07 	 447
1.1587846967901844e-07 	 412
9.78991388613435e-08 	 446
1.2056164026661337e-07 	 476
1.0102171466533301e-07 	 494
1.3715466147743142e-07 	 390
3.7929471986336366e-06 	 484
1.7803399586777737e-07 	 478
1.2594377188455486e-07 	 354
9.716707168327392e-08 	 497
1.0576195395460716e-07 	 457
1.013296314337578e-07 	 422
1.0545530821787315e-07 	 455
1.1182849428487251e-07 	 452
1.0470538094793336e-07 	 468
9.325020618310675e-08 	 427
1.2351815086917465e-07 	 378
9.501376618805394e-08 	 224
9.107162577320927e-08 	 469
9.526069852135182e-08 	 374
1.0790828566321594e-07 	 470
1.7165951570058516e-07 	 453
1.4679529794232913e-07 	 414
1.1641829410387673e-07 	 458
1.4079474110843665e-07 	 496
1.0043497376069737e-07 	 216
1.1041829262348371e-07 	 466
1.0599134124330127e-07 	 312
9.657501978000327e-08 	 386
1.1537266058660844e-07 	 388
8.412268558809237e-08 	 223
1.244503063461985e-07 	 336
1.0173590161798708e-07 	 326
1.5352059382989093e-07 	 416
1.5785949076686738e-07 	 499
1.0166992115234314e-07 	 475
1.2164464870209912e-07 	 479
1.4874846976430267e-07 	 495
1.1048972685324653e-07 	 440
1.2497425760897415e-07 	 360
1.1709307022951883e-07 	 444
8.763366544659903e-08 	 152
9.367226395460757e-08 	 173
9.798656543393471e-08 	 411
9.628553444640461e-08 	 499
9.323997526692062e-08 	 439
9.250052312006712e-08 	 96
1.0392861571969717e-07 	 374
9.496692180697943e-08 	 462
8.957700995399327e-08 	 80
9.232651372271005e-08 	 305
9.129690459255767e-08 	 485
1.0020108200319798e-07 	 161
9.848466551596966e-08 	 448
9.634158317681492e-08 	 324
2.3069196880639646e-07 	 475
2.656500840043691e-07 	 490
9.86832686709814e-08 	 400
1.0491636475580143e-07 	 498
0.002238143515540349 	 141
1.2807045516918752e-07 	 455
1.2079947641107758e-07 	 99
1.1754991980845264e-07 	 123
1.0729553243848264e-07 	 138
1.0633545377160093e-07 	 180
8.900236232949375e-08 	 177
9.411929057548932e-08 	 132
9.380096620088224e-08 	 382
1.0989052220245189e-07 	 397
9.599848474664528e-08 	 479
9.130182852815439e-08 	 469
1.0178640636997073e-07 	 281
9.818443396913736e-08 	 461
8.266954177164234e-08 	 493
8.694878492098386e-08 	 481
9.772770243245745e-08 	 467
9.82585153290747e-08 	 496
1.0065283657219607e-07 	 493
9.325672698250169e-08 	 471
8.666680618433563e-08 	 407
1.013657349197445e-07 	 470
1.1565752787889374e-07 	 487
1.3125109553881197e-07 	 339
1.391630135199467e-07 	 453
1.4158255757726647e-07 	 449
1.1681001244197563e-07 	 431
1.2385026291166658e-07 	 493
9.607563412662398e-08 	 236
1.0897770098037587e-07 	 463
9.061284430698837e-08 	 440
8.341611447678114e-08 	 350
9.582029909743639e-08 	 276
9.104616527184719e-08 	 478
9.870116589127551e-08 	 477
1.176436709918473e-07 	 443
1.1350862653713969e-07 	 343
1.0960188849131019e-07 	 404
1.021515287560019e-07 	 323
1.0926080613915301e-07 	 238
8.758252987656897e-08 	 279
4.472332295130732e-08 	 477
1.0232783341235953e-07 	 421
3.315945240810991e-08 	 453
7.920057920966235e-08 	 362
9.244688618487582e-08 	 479
9.541067306384664e-08 	 132
9.668969684468861e-08 	 267
9.676953579542599e-08 	 434
9.310877046752422e-08 	 166
9.325294268584034e-08 	 421
8.933452808282697e-08 	 302
9.20959553045895e-08 	 300
8.67616888495634e-08 	 331
9.145132230268636e-08 	 420
8.546110368893212e-08 	 97
9.793228492694438e-08 	 233
9.764433984275437e-08 	 168
1.0074114213693647e-07 	 389
1.0178326229564807e-07 	 320
9.239194274975557e-08 	 463
9.279396078518978e-08 	 340
9.436416922685295e-08 	 180
9.650669305507885e-08 	 354
1.1146544513759227e-07 	 370
1.0455037720506797e-07 	 263
1.0092107016423856e-07 	 429
1.0520735265220207e-07 	 484
1.9930974667580625e-07 	 476
2.6736645317940295e-05 	 144
1.0030719473673859e-07 	 438
1.7259281338158647e-05 	 468
1.0081147752128414e-07 	 399
9.641281524132402e-08 	 349
1.0040294933713524e-07 	 478
1.0944319495832503e-07 	 478
8.794403767548825e-08 	 120
8.81040636693738e-08 	 498
9.08309678822345e-08 	 440
9.141900327511447e-08 	 135
1.0151068516778893e-07 	 276
9.997861114826264e-08 	 460
9.963947011584632e-08 	 418
9.863698679897022e-08 	 487
1.0239876735534016e-07 	 403
1.0724932607339713e-07 	 387
9.805246448057117e-08 	 485
1.0469090761425231e-07 	 298
9.938538131566878e-08 	 336
1.1501331160432671e-07 	 460
1.0771388794192326e-07 	 110
9.471269748847071e-08 	 125
1.0204088263455054e-07 	 453
1.0755471500337733e-07 	 305
9.431870692165245e-08 	 306
1.1181628019803954e-07 	 500
1.0134044904529857e-07 	 385
1.1180638372597885e-07 	 456
1.160968359086083e-07 	 463
1.1527249549219524e-07 	 471
1.0777801561305431e-07 	 494
1.0143037353069668e-07 	 320
1.1845665523635711e-07 	 245
1.0386671389762088e-07 	 388
9.951614520111564e-08 	 471
1.0464859788196357e-07 	 356
9.98276735308066e-08 	 484
1.0876093978875463e-07 	 492
9.5937060004266e-08 	 261
1.0902951416453206e-07 	 343
1.0075393958309305e-07 	 315
1.097924761592742e-07 	 490
1.0364984316582617e-07 	 291
9.751936875557029e-08 	 469
1.047653430672086e-07 	 313
9.1949504839073e-08 	 259
1.136618834279191e-07 	 475
1.1908336156495174e-07 	 415
9.477579810733765e-08 	 486
1.1718621689034781e-07 	 446
1.0081913046828189e-07 	 398
9.931195085873984e-08 	 476
1.1127442588112143e-07 	 437
1.0524349726334056e-07 	 294
1.0487365112728067e-07 	 362
9.904956334187738e-08 	 322
1.112816127107609e-07 	 416
1.145212858954281e-07 	 422
1.011427744395338e-07 	 213
1.2802302531244424e-07 	 450
3.3472705646333035e-07 	 491
3.9057573647696053e-07 	 477
2.343950407908806e-07 	 486
1.8565857815340292e-07 	 481
9.754574820663229e-08 	 252
9.877871442909591e-08 	 352
1.088192606037956e-07 	 460
1.0065709630108698e-07 	 287
1.1452503060897564e-07 	 216
1.1044616914962443e-07 	 324
1.089398578486574e-07 	 445
1.0815722473882987e-07 	 338
1.1977840522935494e-07 	 500
4.885444490616089e-05 	 210
1.1042669340540979e-07 	 460
1.1678374807827864e-07 	 325
8.954804461113656e-08 	 110
8.535393280033908e-08 	 99
8.6545854048782e-08 	 400
8.391512259218474e-08 	 212
9.46865100308e-08 	 499
9.051801545092819e-08 	 134
1.0137407946538488e-07 	 252
2.969945079608405e-07 	 429
1.03446193203204e-07 	 281
1.0097065222841557e-07 	 477
9.139643402484724e-08 	 391
8.877361575208397e-08 	 373
8.935156757322105e-08 	 345
8.577973168919619e-08 	 127
8.922179798397632e-08 	 243
1.056926212672287e-07 	 446
9.514827224928426e-08 	 154
8.604266597644633e-08 	 493
9.065227963351904e-08 	 409
9.257053493715656e-08 	 281
8.536224925777788e-08 	 203
8.931647522664622e-08 	 413
9.23854393964405e-08 	 292
1.0472331255476855e-07 	 288
9.927968542026451e-08 	 168
1.0265353930913053e-07 	 444
1.4338282525549127e-07 	 458
1.2183366619583662e-07 	 480
1.2169367050774207e-07 	 493
1.0249828560505965e-07 	 488
1.6151198825261988e-06 	 424
1.130961541805703e-07 	 496
1.0003656108456246e-07 	 420
8.336678511426867e-08 	 434
9.873654986479856e-08 	 440
8.93096683725771e-08 	 378
9.580089166049849e-08 	 208
9.143366296092546e-08 	 455
8.887571873053825e-08 	 418
9.969242672630258e-08 	 428
9.169229468606983e-08 	 463
9.57796688501326e-08 	 456
9.683163240558627e-08 	 452
1.0313639109474132e-07 	 462
0.000580077525319368 	 256
0.0017012141322386046 	 111
2.5324561804833187e-07 	 476
9.477951573923584e-08 	 417
9.55241576332747e-08 	 484
9.942064198225355e-08 	 475
8.727039728522212e-08 	 419
9.735703636480959e-08 	 469
1.9849871088755862e-07 	 498
8.11714759706451e-08 	 338
1.0696459160008494e-07 	 490
1.1123905951379536e-07 	 339
1.0678979108007562e-07 	 327
1.1695242848326029e-07 	 374
9.147820183155625e-08 	 261
9.080926918450302e-08 	 385
9.022685797692969e-08 	 443
8.417564788935189e-08 	 319
9.659046951194757e-08 	 410
1.0626247793586239e-07 	 268
9.186858029049919e-08 	 438
8.612262368481271e-08 	 432
1.0303578461133184e-07 	 437
1.011463898557489e-07 	 466
1.1671133924959983e-07 	 456
1.2603792037132885e-07 	 443
1.1400655496168653e-07 	 361
1.0880988111592011e-07 	 383
1.0620258064403417e-07 	 472
9.790996391798435e-08 	 330
1.0182535989919712e-07 	 478
1.0842538059202072e-07 	 480
1.1103783665825889e-07 	 474
9.062528739927182e-08 	 436
9.498814175472126e-08 	 365
8.426121306955438e-08 	 260
8.80549222367605e-08 	 216
9.339504225723294e-08 	 149
9.045153146429628e-08 	 385
9.794095188441383e-08 	 460
9.232254433957178e-08 	 374
